itemId,fieldId,subjectId,source,overallScore,vignetteQuality,highYieldValue,distractors,correctAnswerExplanation,integrationThinking,overallPolish,platformFit,polishScore,examReady,difficultySuggestion,topIssues,recommendations,tagsSuggestion,testedConcepts
cmpnjhk19006q1ymx546t62o8,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk19006s1ymx4tw3krxa,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk19006t1ymx8qctuef6,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk19006u1ymx0tu4huyk,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk19006v1ymxm77o5hic,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk19006w1ymxih3qwpw6,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk19006x1ymxzv9esl0y,usmle-step-1,anatomy,polished,7.8,10,4,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk19006y1ymx05kmhckf,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk19006z1ymxny1rv62t,usmle-step-1,anatomy,polished,7.5,8.2,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk1900701ymxvt6gz7b4,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk1900711ymxyuj4dxck,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk1900721ymxecs6scfr,usmle-step-1,anatomy,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk1900731ymxipui0ze2,usmle-step-1,anatomy,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk1900741ymx4xuxogcp,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk1900751ymxuft6lsvo,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk1900761ymx9b4y1a0h,usmle-step-1,anatomy,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk1900771ymx2b67rbq2,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk1900781ymxqbthvr92,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk1900791ymx7ec5pa5j,usmle-step-1,anatomy,polished,7.5,9,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk19007a1ymxwxab37xk,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk19007b1ymxiehmfb3n,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk19007c1ymx7id84sv2,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk19007d1ymxj041orfv,usmle-step-1,anatomy,polished,7.7,8.7,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk19007e1ymx132nzgir,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,7,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk19007f1ymx9hieavaf,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk19007g1ymx97ijf9h4,usmle-step-1,anatomy,polished,7.7,9.2,4,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk19007h1ymx8y78kyyg,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7h007i1ymx83zgrq7w,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7i007k1ymxslswa0cx,usmle-step-1,anatomy,polished,7.8,8.2,4,9.5,9,9.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7i007n1ymxrp3bfy9j,usmle-step-1,anatomy,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7i007o1ymx554aaheh,usmle-step-1,anatomy,polished,7.6,8.2,5.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; diagnosis; anatomy,diagnosis; anatomy; diagnosis; anatomy
cmpnjhk7j007p1ymx40k0rdtt,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7j007q1ymxzcwcv17i,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7j007r1ymxyeyxd2bo,usmle-step-1,anatomy,polished,7.6,8.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7j007s1ymxgob0rg48,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7j007t1ymxgajqt3y3,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7j007u1ymxorca7273,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7j007v1ymx7g4jm54h,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7j007w1ymxikhb0osz,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7j007y1ymxokwdmaui,usmle-step-1,anatomy,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7j007z1ymx4z514t8r,usmle-step-1,anatomy,polished,7.4,8.2,4,9.5,9,7,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7j00801ymxy38wtsch,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7j00811ymxlwgtxf40,usmle-step-1,anatomy,polished,7.9,9,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7k00821ymxdbu765oq,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7k00831ymxirot0lxa,usmle-step-1,anatomy,polished,7.5,9,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7k00841ymxgwfe6kcn,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7k00851ymx4u7th648,usmle-step-1,anatomy,polished,7.8,8.2,4,9.5,9,9.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7k00861ymxwrth4xd8,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7k00871ymxhbad65fs,usmle-step-1,anatomy,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7k00881ymxp947k85c,usmle-step-1,anatomy,polished,7.7,8.2,4,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7k00891ymxqy2ls46f,usmle-step-1,anatomy,polished,7.5,8.2,4,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7k008a1ymxvbskc4tr,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7k008b1ymx3655yi0a,usmle-step-1,anatomy,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7k008c1ymx5mos6f9t,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7k008d1ymxsuf50i96,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7k008e1ymxmob0utwa,usmle-step-1,anatomy,polished,7.5,8.2,4,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7k008f1ymx47v0l64j,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7k008g1ymxqtbap5ba,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7k008h1ymx6xtuoep4,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhk7l008i1ymxvhxitbh4,usmle-step-1,anatomy,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7l008j1ymxizooxt0k,usmle-step-1,anatomy,polished,7.5,8.2,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhk7l008k1ymxmd55452d,usmle-step-1,anatomy,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhk7l008l1ymxg5m641wv,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke0008m1ymxay3mnh7z,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke0008n1ymx0ymkrotm,usmle-step-1,anatomy,polished,7.5,8.2,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhke0008o1ymxt96swk1v,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke0008q1ymxlstk2fup,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke0008r1ymxxou89tn6,usmle-step-1,anatomy,polished,7.9,8.2,6,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 6/10).,usmle-polished; diagnosis; anatomy,diagnosis; anatomy; diagnosis; anatomy
cmpnjhke1008s1ymxjdd53ts1,usmle-step-1,anatomy,polished,7.7,8.7,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhke1008t1ymxn2ac1in1,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke1008v1ymxab0tz0ra,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhke1008w1ymxqazzk0na,usmle-step-1,anatomy,polished,7.8,9,4,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhke1008y1ymxiakiv8a4,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhke2008z1ymxem2vabg3,usmle-step-1,anatomy,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke200901ymxrwwxq3vs,usmle-step-1,anatomy,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke200911ymx5d5yghhi,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhke200921ymxra512hs7,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke200931ymx8smiuc5b,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke200941ymx3xt2e454,usmle-step-1,anatomy,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke200951ymxdumqqyze,usmle-step-1,anatomy,polished,7.7,8.7,4,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhke200961ymxix1l5bt8,usmle-step-1,anatomy,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke200971ymxmal1atjp,usmle-step-1,anatomy,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke200981ymxy0wnn0fp,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
cmpnjhke200991ymxjlg4bsf5,usmle-step-1,anatomy,polished,7.8,10,4,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke2009a1ymx08f9didf,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke2009b1ymxc88rtkd9,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke2009c1ymx2wd9jpr1,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke2009d1ymxhzzawvvk,usmle-step-1,anatomy,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke2009e1ymx50ypjrbj,usmle-step-1,anatomy,polished,7.6,8.2,5.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; diagnosis; anatomy,diagnosis; anatomy; diagnosis; anatomy
cmpnjhke2009f1ymxndb9mzvy,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke2009g1ymx9s7n52wy,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke2009h1ymxao24s7bd,usmle-step-1,anatomy,polished,7.7,9.2,4,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; pathophysiology; anatomy,pathophysiology; anatomy
cmpnjhke2009i1ymx7f6jws8c,usmle-step-1,anatomy,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; anatomy,diagnosis; anatomy
cmpnjhke2009j1ymxxuz114hu,usmle-step-1,anatomy,polished,7.9,10,4,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; mechanism; anatomy,mechanism; anatomy
